Source IP,Destination IP,Source Port,Destination Port,Timestamp,Protocol,Packet Size,Flags,Severity Level
166.65.182.22,18.219.152.137,60990,64119,1/13/2024 3:20,UDP,72,Wx679,Malicious
45.50.158.143,108.237.215.47,20822,40208,1/11/2024 20:55,TCP,396,Om508,Suspicious
14.25.84.19,191.125.72.64,9859,55416,1/3/2024 3:28,TCP,918,Pb043,Suspicious
8.221.156.171,107.224.157.218,62218,36922,1/9/2024 23:21,TCP,1081,rW449,Malicious
45.210.20.194,52.102.134.69,30705,30757,1/22/2024 3:36,UDP,1489,dL048,Normal
217.183.206.147,22.185.208.67,17517,15484,1/9/2024 1:31,UDP,655,Ky770,Normal
84.240.245.178,222.210.218.215,53782,4000,1/22/2024 3:32,UDP,1383,yr495,Malicious
34.255.137.248,128.16.187.195,27558,46884,1/16/2024 1:45,UDP,887,ux193,Suspicious
205.63.69.225,133.166.105.27,44060,8835,1/21/2024 10:11,TCP,1362,OS072,Malicious
141.117.151.163,24.113.255.141,60047,38540,1/23/2024 4:53,UDP,1048,fL322,Suspicious
103.106.230.136,176.233.113.60,50900,20638,1/24/2024 10:37,UDP,542,eK838,Malicious
77.40.112.56,186.153.187.159,19585,59992,1/14/2024 18:39,UDP,223,Rd978,Malicious
16.143.111.191,90.244.56.42,53708,49528,1/1/2024 7:14,ICMP,807,mu313,Suspicious
126.8.26.203,48.207.226.40,36716,36566,1/10/2024 13:41,TCP,633,EM727,Malicious
174.128.48.190,196.22.57.217,4296,64889,1/21/2024 2:36,UDP,944,vi761,Suspicious
15.23.123.115,45.160.29.83,17112,49,1/12/2024 5:07,ICMP,687,vA991,Malicious
124.119.172.108,198.78.84.224,34390,29127,1/20/2024 12:38,ICMP,597,UC986,Suspicious
155.211.227.63,93.121.201.196,29500,13482,1/17/2024 11:09,TCP,823,HT809,Suspicious
77.163.52.207,173.183.69.66,3670,4030,1/17/2024 2:19,UDP,850,xi114,Normal
119.111.23.207,62.106.117.48,14551,16219,1/16/2024 21:03,UDP,700,lB549,Malicious
132.215.185.252,60.183.81.50,24841,26271,1/23/2024 6:45,ICMP,211,Wf977,Malicious
17.108.1.46,5.58.80.46,20349,14770,1/4/2024 0:54,UDP,651,Er932,Suspicious
97.29.11.219,143.70.250.246,36794,23520,1/13/2024 1:07,ICMP,677,IV071,Suspicious
59.86.49.161,187.204.135.110,23579,3939,1/12/2024 11:49,UDP,434,Ho292,Suspicious
54.145.226.159,3.37.219.252,40629,48323,1/7/2024 5:33,ICMP,442,iC751,Malicious
194.252.81.81,85.177.55.172,18349,45312,1/18/2024 4:57,ICMP,619,dT625,Suspicious
119.141.236.200,75.14.24.110,22084,7240,1/19/2024 2:50,TCP,954,FE864,Normal
216.5.179.189,37.80.157.167,57249,44100,1/6/2024 18:38,TCP,240,WR220,Suspicious
1.138.63.126,132.20.77.94,36078,14472,1/7/2024 23:42,ICMP,861,av298,Suspicious
178.115.165.16,189.157.173.40,35649,52795,1/1/2024 2:50,TCP,1484,ut128,Suspicious
46.160.17.14,75.60.223.200,18300,14147,1/8/2024 12:35,TCP,77,RC669,Normal
218.144.158.209,170.20.11.74,63679,12427,1/12/2024 21:52,UDP,782,Yo650,Malicious
197.27.198.244,113.45.55.234,48017,6809,1/24/2024 2:38,UDP,1115,oA474,Malicious
169.221.210.219,87.231.189.196,16474,4238,1/18/2024 15:58,TCP,276,UM791,Normal
26.182.117.153,11.145.211.155,59869,20975,1/21/2024 22:57,TCP,961,xL091,Suspicious
189.139.9.57,77.25.225.16,16245,55237,1/17/2024 8:52,UDP,258,kJ588,Normal
214.136.2.191,114.217.81.131,20365,34132,1/7/2024 4:48,UDP,1208,hW672,Suspicious
68.98.116.38,147.146.237.75,49364,49709,1/13/2024 11:22,ICMP,113,AO497,Suspicious
13.8.219.168,140.201.186.182,26044,19468,1/5/2024 19:45,ICMP,494,Ua968,Suspicious
106.135.98.79,40.212.200.143,9306,17748,1/22/2024 10:01,TCP,324,lQ099,Suspicious
183.76.182.24,22.17.59.114,12736,21182,1/5/2024 0:31,ICMP,1288,BT993,Normal
137.179.142.134,52.143.58.228,48792,435,1/21/2024 3:28,ICMP,1485,Oa499,Suspicious
100.251.12.178,152.149.245.168,47653,11559,1/21/2024 22:10,ICMP,598,JQ689,Normal
138.187.211.217,191.166.103.193,19254,17000,1/10/2024 20:35,TCP,1060,wA056,Normal
107.232.221.5,214.82.225.95,1186,7334,1/20/2024 0:00,UDP,911,EE372,Suspicious
116.164.117.178,17.37.0.243,43495,33376,1/22/2024 1:09,ICMP,961,BT398,Suspicious
219.11.63.189,104.128.86.181,8982,30280,1/23/2024 5:42,ICMP,639,dr418,Normal
54.180.3.183,199.238.66.28,65414,60252,1/12/2024 15:34,TCP,1339,KC749,Normal
213.155.208.195,110.209.21.102,8690,16755,1/8/2024 6:59,TCP,214,dm279,Malicious
139.158.236.195,115.92.239.92,21401,7918,1/9/2024 23:58,ICMP,1006,sK690,Suspicious
28.199.100.31,33.77.19.27,4104,23451,1/14/2024 11:54,ICMP,420,uH554,Malicious
34.162.56.144,8.231.88.95,13583,40640,1/12/2024 1:53,TCP,669,fr157,Malicious
192.251.92.241,78.64.29.125,10496,29324,1/14/2024 20:57,UDP,1122,TG631,Suspicious
161.225.224.206,39.142.236.249,35069,23504,1/14/2024 4:25,ICMP,136,ce786,Normal
102.89.238.176,142.139.230.35,27900,6747,1/17/2024 0:54,UDP,1170,lj979,Suspicious
10.43.72.211,145.217.115.145,40178,35161,1/3/2024 17:43,ICMP,1079,lE623,Normal
186.215.237.204,117.244.113.24,22650,36408,1/18/2024 15:07,UDP,1060,fI282,Normal
164.185.33.37,215.93.50.136,56788,35466,1/3/2024 15:46,TCP,999,kg182,Suspicious
63.81.231.174,10.208.250.171,14409,12494,1/22/2024 10:20,ICMP,977,SG379,Malicious
91.156.127.225,164.185.244.127,53666,37637,1/17/2024 5:00,UDP,913,DH416,Suspicious
165.240.203.37,36.65.20.87,4900,45574,1/12/2024 14:40,TCP,623,yX681,Normal
160.221.167.28,116.87.137.120,22823,32587,1/5/2024 1:16,UDP,1236,fh043,Normal
60.175.13.43,131.170.103.190,48449,16199,1/1/2024 10:49,TCP,1404,hC833,Malicious
89.72.141.27,66.95.208.38,32407,47457,1/10/2024 1:59,ICMP,1387,bI744,Suspicious
185.159.59.13,190.160.175.187,16572,60388,1/12/2024 17:00,UDP,1285,ge846,Suspicious
55.66.105.244,12.223.150.35,35630,48814,1/13/2024 22:36,TCP,188,nt409,Suspicious
62.213.34.166,204.56.74.110,64863,15071,1/15/2024 20:46,ICMP,1021,Dz212,Suspicious
54.66.155.135,105.134.68.101,33714,22605,1/2/2024 8:39,TCP,1333,Wa112,Normal
4.106.226.105,6.77.44.35,27855,26242,1/8/2024 11:31,ICMP,494,xx168,Suspicious
60.23.178.164,120.195.235.173,16145,22048,1/17/2024 0:07,UDP,694,Pr521,Normal
178.35.12.98,34.140.120.218,38939,63130,1/11/2024 10:32,UDP,1105,ic186,Normal
134.93.225.223,66.50.140.106,34860,14251,1/11/2024 21:18,ICMP,552,ub674,Suspicious
161.26.201.17,40.54.166.28,54866,53861,1/17/2024 2:15,ICMP,1319,mr377,Normal
158.9.221.125,220.198.117.170,22465,33401,1/19/2024 8:50,TCP,561,fz247,Suspicious
65.90.90.200,59.16.205.223,31596,25366,1/4/2024 13:06,UDP,497,VN422,Malicious
91.244.111.29,49.174.237.95,54383,57319,1/19/2024 18:13,TCP,906,uj185,Malicious
122.126.238.247,215.255.116.24,26656,59301,1/9/2024 4:00,ICMP,1416,Ek694,Malicious
139.17.101.35,75.139.35.107,13397,47509,1/12/2024 10:50,UDP,1071,oi655,Suspicious
123.185.46.107,19.104.233.14,58387,17176,1/13/2024 17:57,UDP,966,Fa214,Malicious
24.5.225.154,69.50.117.76,28183,32110,1/21/2024 8:58,TCP,638,xK533,Normal
178.123.12.2,63.45.138.104,14645,64480,1/5/2024 5:22,UDP,1315,Gf437,Malicious
179.124.148.18,64.185.253.161,18835,11200,1/10/2024 20:06,TCP,1416,cX892,Normal
86.244.245.46,78.208.17.125,22868,43018,1/2/2024 22:44,UDP,142,Ch960,Suspicious
172.67.217.74,142.33.250.17,60750,39994,1/15/2024 16:49,ICMP,650,oC741,Suspicious
40.19.126.66,149.101.102.170,48050,47176,1/11/2024 0:43,ICMP,1320,YD883,Suspicious
82.7.25.219,61.221.21.102,21755,64931,1/18/2024 6:19,ICMP,1418,RH078,Suspicious
207.250.141.7,161.212.243.93,38499,2249,1/6/2024 12:53,TCP,956,aW422,Normal
52.195.78.13,131.136.170.4,41903,40041,1/1/2024 5:48,TCP,217,sK391,Normal
50.189.117.5,75.195.255.200,8672,6447,1/20/2024 21:41,TCP,1262,hV693,Suspicious
41.39.62.153,107.230.157.40,34385,18726,1/22/2024 23:44,ICMP,743,iE584,Suspicious
33.32.223.136,165.88.87.246,26624,4479,1/9/2024 15:53,UDP,1001,HX434,Suspicious
147.63.177.15,114.17.162.238,35840,33532,1/14/2024 6:49,UDP,1322,fa624,Malicious
140.193.228.23,168.148.89.75,20998,47142,1/5/2024 22:31,TCP,1231,JU497,Malicious
138.77.241.187,135.4.249.140,3508,26973,1/7/2024 2:49,ICMP,383,uu886,Suspicious
114.54.216.188,147.79.68.161,39964,43577,1/15/2024 8:41,UDP,346,bA604,Suspicious
114.74.86.6,166.52.236.31,58128,13075,1/8/2024 9:36,TCP,1275,dj067,Normal
200.44.146.206,75.195.18.76,2416,7581,1/7/2024 16:05,UDP,149,Cy351,Suspicious
32.195.67.164,183.245.88.117,29801,19162,1/9/2024 21:08,ICMP,1367,Xx087,Malicious
54.208.169.192,208.19.229.72,55264,56952,1/10/2024 19:13,ICMP,1051,lV004,Suspicious
48.50.198.179,167.168.75.38,45378,35540,1/14/2024 22:01,UDP,1482,SI880,Normal
22.68.216.187,27.229.142.184,52567,26690,1/15/2024 22:03,TCP,1361,Ea971,Normal
92.158.210.205,33.6.113.143,57880,12909,1/7/2024 21:11,TCP,404,Ig522,Normal
70.245.209.94,113.86.151.164,16646,58175,1/19/2024 23:59,TCP,1156,oz182,Normal
83.216.163.76,190.89.121.155,18811,58159,1/17/2024 2:22,TCP,443,oE617,Normal
35.241.190.178,69.102.210.220,20635,41494,1/17/2024 11:22,TCP,1461,II815,Malicious
109.180.250.98,174.223.161.201,1768,3264,1/16/2024 7:27,UDP,1442,gu373,Malicious
134.80.2.141,142.150.149.17,64787,56467,1/9/2024 4:57,ICMP,175,Wr606,Malicious
185.128.37.246,111.231.121.127,55709,1879,1/21/2024 23:37,UDP,419,Jm591,Malicious
180.177.166.163,164.130.246.140,63963,22811,1/9/2024 18:37,ICMP,444,fT421,Malicious
18.147.112.10,154.58.179.71,48506,12325,1/12/2024 7:25,TCP,547,kF281,Normal
188.143.5.4,150.89.22.243,31282,38329,1/13/2024 13:17,ICMP,1363,oj416,Malicious
67.24.12.11,62.17.4.64,14554,2502,1/24/2024 15:09,UDP,1413,Ap625,Normal
126.31.71.241,132.207.29.238,59818,47544,1/14/2024 21:56,TCP,582,JO139,Normal
157.84.229.213,169.43.228.29,51801,40546,1/11/2024 18:48,UDP,1237,yj072,Malicious
159.213.96.195,207.243.81.90,35396,14575,1/20/2024 5:22,ICMP,899,Da480,Suspicious
176.82.227.149,43.30.12.48,45225,45282,1/12/2024 23:31,UDP,1384,yT194,Malicious
71.224.131.21,65.122.252.143,55313,63775,1/1/2024 11:47,UDP,1211,KA679,Normal
165.95.184.154,146.120.199.144,32230,63643,1/20/2024 15:27,UDP,902,gL524,Suspicious
136.36.217.187,71.40.216.152,6136,49218,1/24/2024 14:41,UDP,1060,dL475,Suspicious
2.194.113.95,116.149.65.147,24432,38381,1/17/2024 12:16,ICMP,1065,zT226,Malicious
90.103.219.176,47.67.20.253,29916,15922,1/17/2024 17:46,ICMP,1279,nw870,Normal
83.248.188.32,58.16.84.228,24912,44647,1/8/2024 0:24,ICMP,136,Fo148,Normal
105.69.221.38,72.166.141.225,43499,12467,1/14/2024 14:10,UDP,1085,Qv492,Malicious
8.145.79.222,171.76.180.38,62439,13806,1/13/2024 10:49,TCP,790,nz313,Malicious
75.178.111.154,183.207.80.220,15328,60891,1/20/2024 2:59,TCP,1117,Fh306,Malicious
98.197.76.8,179.178.81.225,39472,26082,1/4/2024 21:07,ICMP,646,Cc106,Malicious
83.26.108.127,115.120.56.43,49756,925,1/18/2024 0:31,TCP,928,Di150,Suspicious
159.153.51.122,87.202.5.127,39086,65450,1/9/2024 7:03,ICMP,571,AA307,Malicious
108.5.156.132,152.229.161.107,46133,6165,1/1/2024 8:09,ICMP,1314,bC151,Suspicious
114.255.12.213,4.183.28.155,29508,52993,1/13/2024 23:38,TCP,711,Fl285,Malicious
132.94.109.218,75.112.50.172,8006,58158,1/3/2024 12:14,ICMP,324,Wl272,Malicious
17.229.48.205,88.70.203.238,56930,28678,1/5/2024 14:40,UDP,1485,If234,Normal
60.5.250.47,220.60.18.76,333,51747,1/21/2024 8:55,ICMP,443,HB882,Malicious
196.161.37.99,209.91.163.188,5308,28835,1/18/2024 9:18,TCP,724,TI110,Malicious
24.125.237.167,193.111.63.45,31432,29906,1/22/2024 10:08,TCP,1319,IV366,Normal
189.99.233.143,28.185.247.26,28662,58916,1/3/2024 2:05,TCP,1382,zx518,Malicious
83.71.197.211,153.32.158.171,36841,21473,1/6/2024 17:18,UDP,746,lB037,Normal
19.41.13.212,137.230.66.177,62715,1460,1/8/2024 23:49,TCP,623,ZR729,Suspicious
70.99.55.154,100.140.57.247,38032,17790,1/17/2024 9:40,UDP,219,Ce173,Suspicious
203.228.173.53,182.110.156.155,53476,12470,1/21/2024 17:46,UDP,1118,Vj616,Normal
205.225.113.26,199.252.54.41,61622,60948,1/23/2024 14:38,ICMP,794,nC751,Normal
113.154.178.190,194.243.125.224,32580,515,1/18/2024 9:09,TCP,1068,cZ005,Normal
205.205.177.74,3.76.81.120,65270,38061,1/16/2024 19:11,TCP,408,NC520,Normal
203.98.81.41,182.11.135.94,51124,56993,1/23/2024 8:30,UDP,1415,Xc675,Normal
142.251.225.194,2.246.15.152,30866,33872,1/8/2024 21:45,ICMP,1181,yn451,Suspicious
139.78.60.16,73.233.249.125,13013,8342,1/22/2024 14:32,ICMP,281,gE336,Normal
188.23.50.140,64.11.197.106,8606,6446,1/3/2024 21:50,UDP,502,mg632,Malicious
151.189.5.221,220.245.253.114,40641,63467,1/6/2024 12:53,UDP,1180,SU299,Suspicious
65.123.133.12,109.186.251.127,53728,13294,1/12/2024 4:34,TCP,643,IG582,Malicious
103.198.179.92,130.96.120.8,33993,27527,1/19/2024 23:19,UDP,1164,zj976,Suspicious
35.246.69.51,134.60.144.62,13767,6663,1/21/2024 6:51,ICMP,557,jX509,Suspicious
131.85.33.183,37.149.253.27,37754,63474,1/14/2024 12:57,TCP,189,Bh235,Suspicious
6.14.233.103,109.204.52.146,23150,19951,1/7/2024 6:37,TCP,517,xB899,Malicious
129.232.209.241,50.88.135.63,5169,15003,1/7/2024 10:14,UDP,237,OX222,Normal
167.91.144.201,217.38.243.16,40010,28751,1/5/2024 10:44,TCP,1123,aV668,Malicious
196.219.174.253,14.26.204.53,59988,12290,1/7/2024 6:46,UDP,1004,Ek235,Malicious
17.13.203.39,43.58.98.182,23408,51513,1/23/2024 11:59,TCP,717,Rn268,Malicious
174.104.159.238,145.166.74.70,28697,49090,1/23/2024 5:41,UDP,78,oG946,Malicious
211.59.10.119,80.157.102.255,46981,32985,1/8/2024 13:17,TCP,330,vC497,Malicious
70.81.199.155,123.75.203.137,36219,39902,1/23/2024 2:22,TCP,482,gc677,Malicious
175.18.53.242,34.97.93.181,44207,13455,1/9/2024 0:32,TCP,1220,Sb039,Suspicious
44.224.145.216,213.18.16.145,3573,9435,1/5/2024 7:00,UDP,889,ZI513,Malicious
130.133.69.105,170.231.95.97,52782,64930,1/6/2024 3:47,ICMP,228,SM862,Suspicious
198.110.120.139,80.185.230.66,26890,12629,1/6/2024 5:01,UDP,1338,Mo767,Malicious
167.44.56.203,119.26.123.150,28770,24901,1/5/2024 10:21,UDP,975,vc598,Normal
62.122.238.76,125.20.132.219,55953,32501,1/8/2024 17:31,UDP,796,BU421,Malicious
27.204.197.171,110.96.221.59,36095,14816,1/14/2024 9:54,ICMP,662,rB000,Suspicious
8.50.153.110,135.93.215.105,16619,63627,1/18/2024 12:03,UDP,75,aw960,Suspicious
81.169.86.197,114.163.210.131,60003,24573,1/5/2024 7:54,ICMP,883,Md184,Suspicious
78.227.112.30,179.18.189.19,52242,22430,1/14/2024 18:01,TCP,972,ay487,Normal
47.126.223.144,152.186.172.194,34927,43171,1/20/2024 20:13,UDP,1246,rE166,Normal
48.8.162.187,117.20.92.63,62912,17397,1/14/2024 15:56,ICMP,1034,SH026,Suspicious
89.94.48.222,98.177.116.166,41915,62636,1/1/2024 17:56,TCP,303,tI732,Normal
89.227.203.10,198.127.132.99,42496,45609,1/4/2024 9:36,ICMP,1486,LK523,Suspicious
61.67.105.178,73.219.188.72,6172,16515,1/20/2024 9:07,TCP,76,Nt172,Normal
146.4.245.74,77.184.236.112,63793,858,1/22/2024 17:03,ICMP,576,Aw627,Suspicious
170.157.244.167,198.20.104.11,28719,52461,1/23/2024 3:36,ICMP,518,xz266,Suspicious
114.90.229.59,220.226.113.111,43708,40014,1/18/2024 5:28,ICMP,1096,Rz305,Normal
158.74.184.157,108.163.132.129,2058,8280,1/18/2024 20:00,UDP,1072,Pa948,Normal
133.103.57.60,38.15.206.98,17537,30662,1/23/2024 14:16,UDP,1111,YM879,Malicious
91.21.231.209,80.6.85.204,64358,26538,1/9/2024 13:30,UDP,1280,Wk993,Suspicious
173.143.221.150,148.7.209.121,54536,46483,1/14/2024 15:16,TCP,708,QJ040,Malicious
170.75.45.65,81.98.216.96,42335,12739,1/12/2024 15:50,UDP,545,AO295,Malicious
7.156.66.52,36.223.1.236,21420,35536,1/21/2024 8:29,ICMP,1442,ro269,Malicious
162.17.158.180,6.142.42.86,60765,32760,1/6/2024 8:37,ICMP,1276,Dk327,Suspicious
109.211.206.211,13.32.151.186,3816,18936,1/7/2024 23:33,UDP,1005,ef355,Normal
69.229.32.34,147.180.56.176,2601,7365,1/6/2024 6:53,ICMP,870,jR390,Malicious
138.45.121.163,122.21.223.242,8979,34512,1/2/2024 16:02,ICMP,606,rQ419,Malicious
195.232.177.209,137.83.200.23,25884,18634,1/13/2024 15:38,ICMP,142,fE366,Suspicious
140.27.207.207,200.233.219.243,54058,55245,1/1/2024 11:43,ICMP,819,Cf129,Suspicious
139.207.28.103,34.143.210.237,34045,14393,1/11/2024 13:39,TCP,352,QJ982,Malicious
158.65.224.52,135.201.69.194,19728,57613,1/8/2024 23:56,ICMP,1056,yv277,Normal
174.199.191.221,46.143.98.3,6766,56201,1/2/2024 5:45,UDP,1210,MD377,Malicious
53.49.143.86,35.241.137.13,22440,30301,1/17/2024 23:07,UDP,759,TL207,Suspicious
177.208.13.160,155.120.10.32,60131,25292,1/22/2024 8:00,ICMP,715,gW270,Malicious
149.183.155.112,111.131.23.51,57551,992,1/6/2024 14:14,ICMP,802,lY170,Normal
114.155.122.168,180.3.120.110,23665,58317,1/16/2024 8:24,ICMP,1241,lk287,Malicious
26.187.53.61,51.248.57.85,42162,64498,1/17/2024 4:34,ICMP,871,FB198,Suspicious
99.55.161.184,199.41.192.210,6893,56090,1/2/2024 10:42,TCP,318,ii187,Suspicious
221.104.119.204,190.125.222.209,64890,7280,1/15/2024 6:33,UDP,973,Zz787,Normal
104.21.94.39,167.220.6.150,18835,4136,1/1/2024 21:35,TCP,937,Tz718,Normal
82.204.66.95,116.228.8.5,44093,49148,1/1/2024 22:54,UDP,1062,lX597,Malicious
146.244.125.18,66.211.227.180,61183,48769,1/5/2024 15:58,ICMP,322,wc232,Malicious
62.17.40.67,197.67.140.152,24720,20861,1/24/2024 1:02,ICMP,666,yC242,Malicious
104.253.14.90,101.231.175.141,25482,45822,1/17/2024 13:14,TCP,1019,pr946,Malicious
55.221.63.85,130.114.102.146,7825,26682,1/1/2024 23:01,TCP,395,aa822,Malicious
171.169.232.131,122.2.233.5,34871,64758,1/16/2024 11:32,ICMP,1419,nJ905,Suspicious
62.202.57.58,38.250.14.138,61809,227,1/4/2024 2:15,TCP,1421,VT273,Normal
37.215.51.144,36.31.109.191,58055,63756,1/10/2024 21:23,UDP,674,Vv768,Malicious
157.73.146.181,174.153.144.102,59218,50847,1/4/2024 6:47,TCP,363,ti547,Normal
178.211.234.80,185.67.54.37,63870,47662,1/6/2024 16:31,TCP,477,nm959,Normal
169.111.206.136,144.63.166.42,6273,51430,1/12/2024 6:52,ICMP,297,MK249,Suspicious
48.171.74.92,83.78.54.136,9679,16361,1/9/2024 7:17,ICMP,1427,gP444,Suspicious
158.121.44.10,72.158.64.95,30325,15536,1/4/2024 20:32,UDP,579,fN841,Malicious
141.239.73.206,194.84.66.236,29420,51598,1/1/2024 22:51,UDP,1272,ms966,Normal
186.167.102.200,116.128.1.19,47593,11743,1/12/2024 2:57,TCP,831,bo347,Malicious
174.57.206.13,109.230.200.40,59027,19788,1/22/2024 11:54,ICMP,247,ze386,Suspicious
142.34.254.43,30.22.223.159,25694,7123,1/4/2024 11:44,ICMP,72,NX943,Suspicious
165.51.104.36,183.68.63.21,46953,27271,1/1/2024 13:41,TCP,961,PJ818,Normal
11.253.244.169,64.38.182.157,34205,65137,1/12/2024 7:31,UDP,566,rd517,Malicious
221.63.220.143,86.109.129.156,37696,55525,1/16/2024 18:23,ICMP,1383,dl345,Malicious
134.142.177.227,182.179.243.222,42749,43378,1/1/2024 4:13,ICMP,293,le517,Malicious
42.157.227.152,86.205.248.39,45750,55006,1/7/2024 23:38,UDP,641,Mf940,Malicious
211.147.248.151,200.7.3.206,1353,5084,1/12/2024 4:16,TCP,975,Av426,Suspicious
111.162.0.202,188.128.253.56,43342,30115,1/12/2024 8:33,UDP,974,Mm274,Normal
94.251.212.29,158.125.5.138,55363,13036,1/19/2024 0:42,TCP,691,Al111,Normal
80.216.11.54,61.33.212.15,25701,61710,1/2/2024 11:36,UDP,378,AI658,Suspicious
193.215.87.244,205.212.187.185,53126,3338,1/14/2024 11:21,TCP,1340,Xf103,Suspicious
60.114.141.167,208.238.1.9,32456,7124,1/19/2024 19:00,UDP,804,MG253,Suspicious
124.77.115.88,49.51.72.132,60664,60753,1/13/2024 20:38,UDP,1422,Gz921,Normal
85.1.44.95,31.215.88.160,1764,7876,1/13/2024 11:41,TCP,1485,Jq332,Normal
103.144.137.120,14.42.52.223,45984,11272,1/7/2024 0:15,UDP,1401,AS442,Normal
137.185.47.82,197.98.171.46,47334,40606,1/6/2024 5:03,UDP,341,Vq180,Malicious
187.192.217.22,141.162.226.144,11131,59218,1/17/2024 22:09,ICMP,1230,yw820,Suspicious
22.172.138.168,139.30.84.134,55888,46244,1/15/2024 1:28,TCP,107,sO141,Normal
220.89.165.95,58.182.127.225,15487,49135,1/19/2024 1:48,UDP,615,DJ161,Malicious
105.116.123.132,84.212.145.202,65196,20900,1/18/2024 6:53,ICMP,917,DP565,Suspicious
206.97.236.63,157.246.181.127,25989,17397,1/17/2024 0:43,ICMP,451,gr759,Suspicious
110.124.57.211,193.125.232.16,39486,19436,1/10/2024 5:13,ICMP,733,nA180,Suspicious
81.198.92.104,92.192.227.177,63989,53530,1/16/2024 12:32,TCP,1307,fS554,Normal
198.22.157.58,54.22.42.91,11654,10034,1/16/2024 16:48,UDP,86,TE752,Normal
200.204.211.244,65.132.250.161,39759,35790,1/11/2024 2:11,UDP,853,lk212,Malicious
201.238.37.236,12.24.131.102,43697,17225,1/2/2024 20:35,UDP,1474,ua072,Suspicious
178.114.215.17,10.52.129.164,32526,56039,1/5/2024 7:06,TCP,214,HT942,Normal
140.92.93.86,70.93.226.237,13441,5056,1/14/2024 2:41,TCP,1076,yg809,Normal
182.160.197.236,185.109.24.25,58368,65003,1/14/2024 16:48,ICMP,316,WR159,Normal
165.160.30.112,178.193.85.135,28634,531,1/6/2024 19:07,UDP,836,wR345,Normal
66.92.254.244,73.189.239.179,64907,60471,1/2/2024 4:30,TCP,929,bT322,Suspicious
70.111.190.165,52.173.97.153,47013,56476,1/7/2024 6:46,UDP,936,TD340,Malicious
181.21.147.109,159.46.249.240,61052,43754,1/18/2024 5:01,UDP,704,qV644,Suspicious
37.56.105.151,16.196.32.53,26327,29990,1/13/2024 7:00,UDP,1035,qJ377,Suspicious
129.33.16.60,175.217.78.37,1637,14906,1/20/2024 20:39,TCP,1038,YH815,Normal
161.88.5.0,38.212.192.122,24943,37493,1/4/2024 7:48,UDP,1349,KX302,Suspicious
139.236.99.160,178.42.232.143,45147,60850,1/22/2024 18:20,UDP,77,ae426,Malicious
199.150.50.172,205.227.157.156,9846,8949,1/9/2024 15:45,UDP,1055,EI335,Normal
173.228.155.160,182.201.134.24,25093,34388,1/7/2024 14:19,UDP,577,rt341,Normal
174.80.1.137,201.58.1.152,53525,56086,1/23/2024 4:06,TCP,464,Cs696,Suspicious
50.106.166.181,92.198.233.69,58828,40002,1/9/2024 16:33,ICMP,1099,nb330,Suspicious
54.32.231.95,70.174.88.61,45982,46356,1/4/2024 4:17,ICMP,1030,Fz121,Normal
210.198.214.194,199.185.50.60,60425,53436,1/9/2024 16:28,ICMP,1266,WA932,Malicious
64.138.237.148,204.151.49.219,56990,22562,1/11/2024 20:12,TCP,249,WG635,Normal
202.251.182.91,22.87.23.13,3093,46214,1/5/2024 18:07,UDP,1463,xq381,Suspicious
122.163.124.184,39.59.158.182,40746,12133,1/21/2024 14:49,ICMP,1282,Xs880,Suspicious
181.90.138.117,34.89.82.89,21629,20032,1/18/2024 21:31,ICMP,113,ix604,Normal
20.165.231.71,12.48.129.185,59599,59057,1/24/2024 6:01,UDP,1500,EX271,Suspicious
130.108.109.210,131.111.112.147,43596,19245,1/19/2024 7:59,UDP,1284,GL659,Normal
80.160.45.129,82.150.90.89,33969,13978,1/21/2024 19:58,ICMP,1076,jS386,Normal
92.137.135.17,190.183.103.25,41477,21438,1/1/2024 19:58,UDP,1246,Li608,Malicious
185.139.219.53,51.235.134.67,50093,32970,1/4/2024 8:26,ICMP,818,Ra058,Malicious
133.33.34.159,156.211.145.172,9823,64702,1/3/2024 9:07,ICMP,210,lS925,Suspicious
174.136.221.214,203.113.19.236,26580,22276,1/20/2024 12:48,UDP,284,wK424,Malicious
150.64.191.246,122.59.64.224,33387,31215,1/13/2024 2:48,ICMP,132,Cu209,Suspicious
29.79.20.193,58.165.233.237,46210,40888,1/14/2024 12:50,ICMP,611,vA362,Normal
116.49.197.110,218.169.179.201,3563,29628,1/5/2024 10:37,ICMP,1241,HA493,Normal
153.156.169.70,144.135.13.161,49207,15754,1/11/2024 12:46,UDP,1428,vh217,Suspicious
145.156.30.32,120.15.0.167,38138,43571,1/1/2024 13:13,TCP,438,HN541,Suspicious
168.44.255.237,41.61.30.149,22150,38806,1/6/2024 19:10,TCP,310,eZ357,Malicious
99.0.194.95,16.198.203.83,9706,55305,1/8/2024 11:07,ICMP,149,Sn922,Suspicious
153.1.236.135,78.72.146.6,32293,60759,1/22/2024 7:58,ICMP,520,Ly561,Normal
193.41.108.144,66.41.205.10,49200,21699,1/7/2024 17:17,UDP,824,hU083,Normal
109.15.130.31,185.103.38.131,62630,15185,1/16/2024 15:10,UDP,1043,TB322,Normal
137.97.170.60,220.67.10.234,57238,2867,1/14/2024 12:17,TCP,1199,Nv978,Suspicious
147.29.242.43,165.74.86.198,33508,26576,1/5/2024 9:54,UDP,1318,ef136,Malicious
